 [QUOTE_READTIME], [UNDERLYING_LAST], [EXPIRE_DATE], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_RHO], [C_IV], [C_VOLUME], [C_LAST], [C_SIZE], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_SIZE], [P_LAST], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [P_RHO], [P_IV], [P_VOLUME], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
 2022-08-01 16:00,410.72, 2022-08-12,11.0, 0.001230, 0.000240, 0.003450, -0.004460, 0.000320, 0.327160, , 0.000000, 0 x 6024, 0.010000, 0.010000,490.0, 78.760000, 79.420000, 50 x 50, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , ,79.3,0.193
 2022-08-01 16:00,410.72, 2022-08-12,11.0, 0.000960, 0.000190, 0.003610, -0.004590, -0.000170, 0.343740, 0.000000, 0.010000, 0 x 6019, 0.010000, 0.010000,495.0, 83.780000, 84.380000, 50 x 50, 84.050000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000,84.3,0.205
 2022-08-01 16:00,410.72, 2022-08-12,11.0, 0.001030, 0.000180, 0.003530, -0.003870, 0.000280, 0.360860, 0.000000, 0.010000, 0 x 6754, 0.010000, 0.010000,500.0, 88.750000, 89.420000, 50 x 50, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , ,89.3,0.217
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 1.000000, 0.000000, 0.000000, -0.023390, 0.115040, 0.000240, , 0.000000, 50 x 50, 125.750000, 126.370000,285.0, 0.010000, 0.020000, 3130 x 6568, 0.010000, -0.000680, 0.000120, 0.002720, -0.005510, -0.000010, 0.605370, 0.000000,125.7,0.306
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.998820, 0.000090, 0.004530, -0.031960, 0.116570, 0.604080, , 0.000000, 50 x 50, 120.650000, 121.540000,290.0, 0.010000, 0.020000, 5401 x 5079, 0.020000, -0.000630, 0.000130, 0.002880, -0.005530, 0.000000, 0.580570, 1.000000,120.7,0.294
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.998810, 0.000080, 0.004810, -0.032030, 0.118790, 0.574260, , 0.000000, 50 x 50, 115.770000, 116.430000,295.0, 0.010000, 0.020000, 6110 x 1239, 0.020000, -0.000830, 0.000080, 0.003330, -0.005610, 0.000000, 0.553370, 0.000000,115.7,0.282
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.997200, 0.000130, 0.006610, -0.035550, 0.120820, 0.572690, 0.000000, 101.660000, 50 x 50, 110.800000, 111.440000,300.0, 0.020000, 0.030000, 1074 x 8136, 0.030000, -0.001720, 0.000130, 0.005210, -0.007930, -0.000370, 0.552390, 0.000000,110.7,0.27
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.998060, 0.000160, 0.005500, -0.034160, 0.122900, 0.536200, , 0.000000, 50 x 10, 105.790000, 106.450000,305.0, 0.020000, 0.030000, 4477 x 5783, 0.150000, -0.001810, 0.000130, 0.005300, -0.007530, -0.000250, 0.524310, 0.000000,105.7,0.257
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.996060, 0.000280, 0.010340, -0.042050, 0.123870, 0.544750, , 0.000000, 10 x 50, 100.850000, 101.460000,310.0, 0.020000, 0.030000, 5867 x 2814, 0.030000, -0.002340, 0.000190, 0.005560, -0.007480, -0.000720, 0.499120, 3.000000,100.7,0.245
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.996750, 0.000270, 0.007670, -0.037910, 0.126700, 0.494100, , 0.000000, 50 x 50, 95.810000, 96.470000,315.0, 0.030000, 0.040000, 2827 x 6829, 0.030000, -0.002890, 0.000210, 0.007270, -0.010180, -0.000520, 0.488260, 1.000000,95.7,0.233
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.996330, 0.000320, 0.009080, -0.038970, 0.128540, 0.471240, , 0.000000, 50 x 10, 90.820000, 91.480000,320.0, 0.030000, 0.040000, 5661 x 3422, 0.040000, -0.003100, 0.000270, 0.007610, -0.010330, -0.000400, 0.462690, 15.000000,90.7,0.221
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.995730, 0.000270, 0.010240, -0.040440, 0.130210, 0.449580, , 0.000000, 50 x 50, 85.830000, 86.490000,325.0, 0.040000, 0.050000, 3458 x 7820, 0.040000, -0.004280, 0.000300, 0.009370, -0.013070, -0.000930, 0.447740, 70.000000,85.7,0.209
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.995280, 0.000340, 0.010420, -0.041780, 0.132340, 0.426750, , 0.000000, 50 x 50, 80.840000, 81.500000,330.0, 0.040000, 0.050000, 6599 x 325, 0.070000, -0.004060, 0.000370, 0.010460, -0.013210, -0.000540, 0.420850, 0.000000,80.7,0.197
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.994440, 0.000490, 0.012780, -0.043650, 0.133850, 0.407660, 0.000000, 50.810000, 50 x 50, 75.850000, 76.520000,335.0, 0.050000, 0.060000, 8659 x 1433, 0.060000, -0.005350, 0.000390, 0.012490, -0.015350, -0.000430, 0.403990, 0.000000,75.7,0.184
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.990530, 0.000700, 0.020530, -0.054670, 0.135760, 0.409370, 0.000000, 71.890000, 50 x 50, 70.950000, 71.530000,340.0, 0.070000, 0.080000, 1297 x 7541, 0.080000, -0.007180, 0.000620, 0.016030, -0.019150, -0.001380, 0.391400, 1.000000,70.7,0.172
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.991770, 0.000720, 0.017780, -0.049520, 0.137640, 0.375280, , 0.000000, 50 x 50, 66.890000, 67.550000,344.0, 0.080000, 0.090000, 921 x 7168, 0.080000, -0.008250, 0.000660, 0.018670, -0.020860, -0.001740, 0.375290, 0.000000,66.7,0.162
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.990030, 0.000830, 0.021520, -0.054430, 0.137020, 0.381590, , 0.000000, 10 x 50, 65.940000, 66.550000,345.0, 0.080000, 0.090000, 3139 x 4503, 0.070000, -0.007730, 0.000750, 0.018240, -0.020710, -0.001620, 0.370020, 38.000000,65.7,0.16
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.990150, 0.000890, 0.022360, -0.055480, 0.137440, 0.377640, , 0.000000, 10 x 10, 64.950000, 65.550000,346.0, 0.080000, 0.090000, 5649 x 1860, 0.090000, -0.008610, 0.000730, 0.018360, -0.021500, -0.001260, 0.364240, 0.000000,64.7,0.158
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.991330, 0.000820, 0.020180, -0.050460, 0.138720, 0.361990, , 0.000000, 50 x 50, 63.900000, 64.560000,347.0, 0.090000, 0.100000, 2110 x 4896, 0.090000, -0.009680, 0.000790, 0.020460, -0.023250, -0.001370, 0.363900, 0.000000,63.7,0.155
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.988410, 0.001000, 0.024130, -0.056530, 0.138420, 0.369910, , 0.000000, 10 x 50, 62.960000, 63.560000,348.0, 0.090000, 0.100000, 3054 x 6570, 0.100000, -0.009640, 0.000810, 0.020460, -0.022850, -0.001960, 0.359200, 0.000000,62.7,0.153
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.988080, 0.000970, 0.025460, -0.057420, 0.138340, 0.365790, , 0.000000, 50 x 50, 61.960000, 62.570000,349.0, 0.090000, 0.100000, 6535 x 742, 0.100000, -0.009090, 0.000890, 0.020680, -0.023190, -0.001400, 0.353740, 1.000000,61.7,0.15
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.988590, 0.001010, 0.024910, -0.056630, 0.138900, 0.359740, 0.000000, 60.680000, 50 x 50, 60.960000, 61.570000,350.0, 0.100000, 0.110000, 1854 x 6796, 0.110000, -0.010420, 0.000990, 0.022880, -0.025350, -0.001270, 0.352360, 2141.000000,60.7,0.148
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.987970, 0.001050, 0.026910, -0.058940, 0.138980, 0.357850, 0.000000, 59.580000, 50 x 50, 59.970000, 60.580000,351.0, 0.100000, 0.110000, 4285 x 2810, 0.350000, -0.010290, 0.001000, 0.023490, -0.025160, -0.002080, 0.346750, 0.000000,59.7,0.145
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.986220, 0.001170, 0.029660, -0.061880, 0.139870, 0.358590, , 0.000000, 50 x 50, 58.970000, 59.620000,352.0, 0.110000, 0.120000, 540 x 5600, 0.120000, -0.011420, 0.001050, 0.025000, -0.027140, -0.002050, 0.345260, 0.000000,58.7,0.143
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.985910, 0.001280, 0.030060, -0.063090, 0.140110, 0.354400, , 0.000000, 50 x 50, 57.980000, 58.620000,353.0, 0.110000, 0.120000, 2913 x 5460, 0.100000, -0.011490, 0.001070, 0.025760, -0.026560, -0.001540, 0.340430, 74.000000,57.7,0.141
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.988080, 0.001150, 0.026340, -0.056560, 0.140100, 0.337260, , 0.000000, 50 x 50, 56.990000, 57.550000,354.0, 0.120000, 0.130000, 421 x 5242, 0.210000, -0.012290, 0.001160, 0.027270, -0.028570, -0.002590, 0.338360, 0.000000,56.7,0.138
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.987850, 0.001180, 0.026880, -0.056310, 0.140650, 0.331200, 0.000000, 32.650000, 50 x 50, 55.940000, 56.600000,355.0, 0.120000, 0.130000, 2609 x 4406, 0.130000, -0.012560, 0.001180, 0.027140, -0.028250, -0.002320, 0.332790, 0.000000,55.7,0.136
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.983620, 0.001470, 0.032650, -0.064830, 0.140260, 0.340430, , 0.000000, 50 x 50, 55.030000, 55.600000,356.0, 0.130000, 0.140000, 421 x 5199, 0.130000, -0.013840, 0.001240, 0.029040, -0.029820, -0.002530, 0.330610, 4.000000,54.7,0.133
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.983970, 0.001450, 0.032980, -0.064000, 0.140770, 0.333240, , 0.000000, 50 x 50, 54.010000, 54.610000,357.0, 0.130000, 0.140000, 4027 x 5150, 0.110000, -0.013790, 0.001370, 0.029320, -0.030460, -0.002840, 0.325000, 1.000000,53.7,0.131
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.982840, 0.001500, 0.034810, -0.064630, 0.140890, 0.329210, , 0.000000, 10 x 50, 53.020000, 53.620000,358.0, 0.140000, 0.150000, 721 x 5439, 0.150000, -0.015230, 0.001380, 0.031260, -0.031620, -0.002840, 0.322440, 1.000000,52.7,0.128
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.984160, 0.001430, 0.032040, -0.061600, 0.142450, 0.317270, , 0.000000, 50 x 50, 52.020000, 52.580000,359.0, 0.140000, 0.150000, 4745 x 1288, 0.140000, -0.015410, 0.001450, 0.031450, -0.031310, -0.002190, 0.317230, 0.000000,51.7,0.126
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.982950, 0.001600, 0.036010, -0.065510, 0.141830, 0.319250, 0.000000, 23.110000, 10 x 35, 51.040000, 51.610000,360.0, 0.150000, 0.160000, 3526 x 5530, 0.140000, -0.016400, 0.001610, 0.033610, -0.032900, -0.003030, 0.314420, 18.000000,50.7,0.123
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.983740, 0.001610, 0.033070, -0.061310, 0.142510, 0.306730, , 0.000000, 10 x 25, 50.050000, 50.560000,361.0, 0.160000, 0.170000, 535 x 7700, 0.150000, -0.017260, 0.001710, 0.035430, -0.034700, -0.002790, 0.311480, 11.000000,49.7,0.121
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.983420, 0.001630, 0.033940, -0.061830, 0.143190, 0.302580, 4.000000, 48.250000, 50 x 50, 49.050000, 49.570000,362.0, 0.160000, 0.170000, 5310 x 767, 0.200000, -0.017760, 0.001720, 0.036540, -0.034520, -0.002980, 0.305820, 1.000000,48.7,0.119
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.979180, 0.001960, 0.041880, -0.070730, 0.142580, 0.309760, , 0.000000, 50 x 10, 48.060000, 48.660000,363.0, 0.170000, 0.180000, 6503 x 1513, 0.450000, -0.019020, 0.001820, 0.037750, -0.036700, -0.003170, 0.303470, 0.000000,47.7,0.116
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.984130, 0.001680, 0.032840, -0.059620, 0.144320, 0.287240, 0.000000, 31.370000, 49 x 32, 47.010000, 47.590000,364.0, 0.180000, 0.190000, 5656 x 1948, 0.180000, -0.020260, 0.001910, 0.039720, -0.038340, -0.003330, 0.300080, 0.000000,46.7,0.114
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.982580, 0.001790, 0.035200, -0.061240, 0.143780, 0.284520, 0.000000, 30.470000, 50 x 32, 46.020000, 46.600000,365.0, 0.190000, 0.200000, 6083 x 2042, 0.200000, -0.021020, 0.002110, 0.042030, -0.038990, -0.003910, 0.296920, 6.000000,45.7,0.111
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.976540, 0.002260, 0.044980, -0.072290, 0.143040, 0.296150, , 0.000000, 50 x 50, 45.110000, 45.650000,366.0, 0.200000, 0.210000, 4333 x 1919, 0.230000, -0.022690, 0.002190, 0.043680, -0.040580, -0.003720, 0.292840, 10.000000,44.7,0.109
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.975180, 0.002330, 0.047300, -0.073580, 0.143780, 0.292430, 0.000000, 29.970000, 50 x 50, 44.120000, 44.660000,367.0, 0.210000, 0.220000, 4253 x 848, 0.240000, -0.023150, 0.002360, 0.046110, -0.042060, -0.004120, 0.289550, 1.000000,43.7,0.106
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.973560, 0.002600, 0.050860, -0.077560, 0.143630, 0.290930, 0.000000, 20.980000, 10 x 6, 43.130000, 43.700000,368.0, 0.230000, 0.240000, 337 x 4526, 0.230000, -0.025940, 0.002480, 0.049770, -0.045180, -0.004260, 0.287460, 0.000000,42.7,0.104
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.970990, 0.002790, 0.054730, -0.080870, 0.143450, 0.289150, , 0.000000, 10 x 20, 42.150000, 42.730000,369.0, 0.240000, 0.250000, 4323 x 2247, 0.220000, -0.026500, 0.002610, 0.051100, -0.045940, -0.004430, 0.283630, 11.000000,41.7,0.102
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.969510, 0.002970, 0.056530, -0.082430, 0.143980, 0.284520, 0.000000, 33.150000, 50 x 50, 41.190000, 41.710000,370.0, 0.250000, 0.260000, 7814 x 444, 0.270000, -0.028440, 0.002790, 0.053370, -0.047280, -0.004680, 0.280060, 32.000000,40.7,0.099
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.969820, 0.002990, 0.055760, -0.079130, 0.144230, 0.276390, 0.000000, 23.180000, 50 x 20, 40.180000, 40.690000,371.0, 0.270000, 0.280000, 8074 x 3148, 0.280000, -0.030050, 0.002990, 0.057220, -0.050080, -0.004950, 0.277500, 0.000000,39.7,0.097
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.969960, 0.003030, 0.056880, -0.079290, 0.144340, 0.269430, 0.000000, 32.000000, 50 x 50, 39.090000, 39.780000,372.0, 0.290000, 0.300000, 5386 x 3241, 0.290000, -0.032450, 0.003190, 0.060390, -0.053290, -0.005620, 0.274460, 0.000000,38.7,0.094
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.964690, 0.003410, 0.064190, -0.086580, 0.144290, 0.272510, 0.000000, 28.820000, 50 x 50, 38.230000, 38.750000,373.0, 0.310000, 0.320000, 2900 x 3835, 0.300000, -0.034620, 0.003440, 0.064220, -0.055510, -0.006330, 0.271880, 36.000000,37.7,0.092
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.967490, 0.003330, 0.059330, -0.079580, 0.144860, 0.259140, 0.000000, 22.460000, 50 x 42, 37.190000, 37.700000,374.0, 0.330000, 0.340000, 6043 x 2488, 0.310000, -0.036780, 0.003700, 0.067530, -0.057400, -0.006540, 0.268520, 16.000000,36.7,0.089
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.958010, 0.003980, 0.074070, -0.094660, 0.143570, 0.269710, 0.000000, 32.360000, 50 x 50, 36.310000, 36.810000,375.0, 0.350000, 0.360000, 6271 x 300, 0.370000, -0.039850, 0.003940, 0.070520, -0.059550, -0.006430, 0.265640, 187.000000,35.7,0.087
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.953350, 0.004380, 0.081130, -0.101190, 0.143910, 0.269800, 1.000000, 35.270000, 50 x 20, 35.350000, 35.880000,376.0, 0.380000, 0.390000, 6897 x 1234, 0.420000, -0.042740, 0.004170, 0.075230, -0.063200, -0.006710, 0.263330, 13.000000,34.7,0.085
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.952610, 0.004540, 0.081060, -0.099670, 0.143600, 0.263400, 0.000000, 22.510000, 50 x 50, 34.380000, 34.840000,377.0, 0.410000, 0.420000, 6337 x 1738, 0.360000, -0.045830, 0.004530, 0.080000, -0.066750, -0.008000, 0.261140, 1.000000,33.7,0.082
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.951020, 0.004770, 0.084670, -0.101270, 0.143730, 0.258350, 0.000000, 18.050000, 50 x 50, 33.310000, 33.940000,378.0, 0.440000, 0.450000, 7392 x 538, 0.490000, -0.048990, 0.004800, 0.084710, -0.070130, -0.008410, 0.257770, 12.000000,32.7,0.08
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.946040, 0.005220, 0.091110, -0.106910, 0.143580, 0.257320, 1.000000, 31.560000, 10 x 52, 32.410000, 32.940000,379.0, 0.480000, 0.490000, 2568 x 2334, 0.530000, -0.052990, 0.005160, 0.089820, -0.074090, -0.009010, 0.255700, 33.000000,31.7,0.077
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.942370, 0.005550, 0.095150, -0.109010, 0.143270, 0.252640, 2.000000, 32.740000, 68 x 53, 31.350000, 32.050000,380.0, 0.520000, 0.530000, 530 x 3605, 0.520000, -0.057730, 0.005530, 0.095070, -0.077740, -0.009460, 0.253220, 364.000000,30.7,0.075
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.932510, 0.006080, 0.107320, -0.121300, 0.141670, 0.258280, 0.000000, 14.800000, 50 x 50, 30.420000, 31.220000,381.0, 0.560000, 0.570000, 3795 x 1759, 0.610000, -0.062280, 0.005860, 0.100690, -0.082330, -0.010290, 0.250540, 2.000000,29.7,0.072
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.932410, 0.006310, 0.108340, -0.118780, 0.142240, 0.250260, 0.000000, 18.590000, 82 x 60, 29.580000, 30.040000,382.0, 0.600000, 0.620000, 4968 x 3542, 0.660000, -0.067030, 0.006290, 0.107020, -0.085520, -0.011270, 0.248810, 40.000000,28.7,0.07
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.924810, 0.006830, 0.117430, -0.127410, 0.141270, 0.250750, 0.000000, 16.980000, 1 x 1, 28.600000, 29.190000,383.0, 0.650000, 0.670000, 4578 x 2902, 0.760000, -0.071280, 0.006700, 0.113370, -0.090130, -0.011890, 0.245860, 14.000000,27.7,0.067
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.925620, 0.007100, 0.116280, -0.121850, 0.141720, 0.240070, 0.000000, 29.040000, 50 x 65, 27.570000, 28.140000,384.0, 0.710000, 0.720000, 4487 x 886, 0.680000, -0.077550, 0.007180, 0.120130, -0.095210, -0.012580, 0.243340, 12.000000,26.7,0.065
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.914170, 0.007780, 0.129280, -0.134770, 0.140830, 0.244200, 5.000000, 26.120000, 9 x 50, 26.580000, 27.420000,385.0, 0.770000, 0.780000, 3173 x 334, 0.820000, -0.083780, 0.007740, 0.126740, -0.099430, -0.014110, 0.241850, 80.000000,25.7,0.063
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.911840, 0.008130, 0.132380, -0.134150, 0.140290, 0.237770, 0.000000, 14.670000, 94 x 52, 25.610000, 26.390000,386.0, 0.830000, 0.850000, 3846 x 1932, 0.850000, -0.089530, 0.008220, 0.134090, -0.104580, -0.015290, 0.238810, 103.000000,24.7,0.06
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.904100, 0.008720, 0.140450, -0.140060, 0.139960, 0.236440, 1.000000, 24.470000, 65 x 52, 24.800000, 25.370000,387.0, 0.900000, 0.920000, 1654 x 731, 0.920000, -0.096860, 0.008820, 0.141710, -0.109880, -0.016030, 0.236900, 26.000000,23.7,0.058
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.895260, 0.009380, 0.149320, -0.146800, 0.138190, 0.235130, 0.000000, 18.540000, 10 x 65, 23.960000, 24.400000,388.0, 0.980000, 1.000000, 2536 x 1063, 1.100000, -0.104580, 0.009390, 0.150030, -0.115190, -0.017590, 0.235330, 9.000000,22.7,0.055
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.886010, 0.010030, 0.159170, -0.154470, 0.137630, 0.234340, 8.000000, 23.950000, 10 x 56, 23.050000, 23.530000,389.0, 1.070000, 1.090000, 1248 x 1075, 1.230000, -0.113280, 0.010030, 0.158480, -0.120620, -0.019470, 0.233390, 32.000000,21.7,0.053
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.880320, 0.010600, 0.164550, -0.154990, 0.137060, 0.228730, 1.000000, 21.550000, 68 x 80, 22.060000, 22.590000,390.0, 1.160000, 1.180000, 1838 x 3833, 1.210000, -0.122060, 0.010670, 0.166980, -0.126010, -0.020730, 0.230800, 469.000000,20.7,0.05
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.863550, 0.011360, 0.180300, -0.170220, 0.134080, 0.234100, 0.000000, 16.120000, 56 x 75, 21.270000, 21.830000,391.0, 1.260000, 1.280000, 658 x 1855, 1.280000, -0.131290, 0.011310, 0.175840, -0.131790, -0.022360, 0.229210, 82.000000,19.7,0.048
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.858250, 0.012000, 0.184920, -0.169170, 0.133600, 0.226310, 2.000000, 19.610000, 67 x 71, 20.350000, 20.790000,392.0, 1.370000, 1.380000, 13 x 187, 1.470000, -0.141490, 0.012030, 0.185100, -0.137150, -0.024100, 0.226520, 37.000000,18.7,0.046
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.847970, 0.012660, 0.193570, -0.175180, 0.132600, 0.223900, 0.000000, 19.590000, 2 x 2, 19.360000, 20.010000,393.0, 1.480000, 1.500000, 206 x 940, 1.660000, -0.151730, 0.012720, 0.194000, -0.143100, -0.025560, 0.224240, 9.000000,17.7,0.043
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.835380, 0.013480, 0.205160, -0.182490, 0.130450, 0.223440, 21.000000, 19.520000, 5 x 50, 18.520000, 19.170000,394.0, 1.600000, 1.630000, 552 x 861, 1.780000, -0.163350, 0.013440, 0.203940, -0.147760, -0.027790, 0.222030, 4.000000,16.7,0.041
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.822570, 0.014210, 0.215030, -0.188860, 0.129350, 0.222180, 3.000000, 19.020000, 80 x 65, 17.780000, 18.210000,395.0, 1.740000, 1.760000, 1408 x 311, 1.810000, -0.175870, 0.014230, 0.212920, -0.153490, -0.029520, 0.220350, 58.000000,15.7,0.038
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.810740, 0.015040, 0.223930, -0.193680, 0.127430, 0.219170, 0.000000, 16.540000, 52 x 80, 16.950000, 17.300000,396.0, 1.890000, 1.910000, 80 x 472, 1.880000, -0.188450, 0.015080, 0.223030, -0.159600, -0.031200, 0.217500, 11.000000,14.7,0.036
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.797800, 0.015850, 0.232220, -0.197000, 0.125660, 0.215950, 0.000000, 15.020000, 80 x 80, 16.100000, 16.420000,397.0, 2.050000, 2.070000, 41 x 442, 2.070000, -0.202120, 0.015890, 0.232740, -0.164980, -0.033820, 0.216000, 11.000000,13.7,0.033
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.786160, 0.016780, 0.240340, -0.198810, 0.123900, 0.211490, 0.000000, 14.860000, 50 x 50, 15.150000, 15.590000,398.0, 2.220000, 2.240000, 72 x 267, 2.360000, -0.216760, 0.016710, 0.242240, -0.169730, -0.035850, 0.213820, 18.000000,12.7,0.031
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.766000, 0.017400, 0.252410, -0.208910, 0.120550, 0.213480, 0.000000, 14.700000, 150 x 150, 14.460000, 14.850000,399.0, 2.400000, 2.430000, 792 x 910, 2.660000, -0.232810, 0.017540, 0.252320, -0.174610, -0.038460, 0.211250, 6.000000,11.7,0.029
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.749870, 0.018310, 0.261680, -0.213250, 0.118980, 0.211160, 4.000000, 14.470000, 150 x 150, 13.660000, 14.040000,400.0, 2.600000, 2.620000, 72 x 223, 2.620000, -0.248830, 0.018350, 0.261750, -0.179200, -0.041180, 0.209390, 227.000000,10.7,0.026
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.735520, 0.019250, 0.270560, -0.215190, 0.116090, 0.206090, 9.000000, 14.720000, 56 x 30, 12.960000, 13.040000,401.0, 2.810000, 2.830000, 113 x 98, 2.910000, -0.265710, 0.019270, 0.271250, -0.183550, -0.044100, 0.206530, 11.000000,9.7,0.024
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.717220, 0.020170, 0.278650, -0.219260, 0.113490, 0.204230, 16.000000, 13.530000, 9 x 9, 12.200000, 12.250000,402.0, 3.040000, 3.060000, 56 x 150, 3.220000, -0.284510, 0.020080, 0.280070, -0.186920, -0.047260, 0.204350, 3.000000,8.7,0.021
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.697270, 0.020940, 0.288170, -0.223060, 0.110690, 0.202380, 16.000000, 11.520000, 313 x 168, 11.440000, 11.520000,403.0, 3.280000, 3.310000, 205 x 196, 3.270000, -0.303460, 0.020950, 0.287860, -0.191170, -0.050090, 0.202470, 98.000000,7.7,0.019
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.678090, 0.021830, 0.295420, -0.225380, 0.108040, 0.199140, 21.000000, 10.800000, 217 x 168, 10.700000, 10.780000,404.0, 3.540000, 3.580000, 145 x 489, 3.670000, -0.322850, 0.021840, 0.296260, -0.193730, -0.053790, 0.200280, 19.000000,6.7,0.016
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.656700, 0.022530, 0.303340, -0.227860, 0.104800, 0.197620, 37.000000, 10.450000, 24 x 177, 10.000000, 10.060000,405.0, 3.830000, 3.860000, 48 x 593, 3.990000, -0.343890, 0.022610, 0.303900, -0.196430, -0.056590, 0.198100, 85.000000,5.7,0.014
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.634440, 0.023280, 0.310400, -0.230120, 0.101480, 0.196070, 6.000000, 9.410000, 16 x 77, 9.320000, 9.360000,406.0, 4.130000, 4.160000, 50 x 706, 4.000000, -0.365840, 0.023420, 0.310700, -0.197810, -0.060780, 0.195890, 11.000000,4.7,0.011
 2022-08-01 16:00,410.72, 2022-08-15,14.0, 0.611980, 0.024040, 0.315640, -0.231030, 0.098080, 0.193330, 36.000000, 8.750000, 170 x 27, 8.640000, 8.690000,407.0, 4.450000, 4.480000, 137 x 123, 4.540000, -0.388940, 0.024090, 0.316080, -0.198610, -0.064010, 0.193430, 103.000000,3.7,0.009
